ts,time,asset_id,server_id,rack_id,room_id,asset_temp_inlet_c,rack_inlet_c,room_temp_c,server_temp_c
t_086,2025-01-01T07:05:00Z,GPU-R02-S03-G03,R02-S03,R02,Room-1,105.41,105.41,105.41,105.41
t_087,2025-01-01T07:10:00Z,GPU-R02-S03-G03,R02-S03,R02,Room-1,106.27,106.27,106.27,106.27
t_088,2025-01-01T07:15:00Z,GPU-R02-S03-G03,R02-S03,R02,Room-1,108.16,108.16,108.16,108.16
t_089,2025-01-01T07:20:00Z,GPU-R02-S03-G03,R02-S03,R02,Room-1,106.54,106.54,106.54,106.54
t_090,2025-01-01T07:25:00Z,GPU-R02-S03-G03,R02-S03,R02,Room-1,106.01,106.01,106.01,106.01
t_091,2025-01-01T07:30:00Z,GPU-R02-S03-G03,R02-S03,R02,Room-1,105.11,105.11,105.11,105.11
t_092,2025-01-01T07:35:00Z,GPU-R02-S03-G03,R02-S03,R02,Room-1,106.78,106.78,106.78,106.78
t_093,2025-01-01T07:40:00Z,GPU-R02-S03-G03,R02-S03,R02,Room-1,106.61,106.61,106.61,106.61
t_094,2025-01-01T07:45:00Z,GPU-R02-S03-G03,R02-S03,R02,Room-1,104.54,104.54,104.54,104.54
t_095,2025-01-01T07:50:00Z,GPU-R02-S03-G03,R02-S03,R02,Room-1,103.4,103.4,103.4,103.4
t_096,2025-01-01T07:55:00Z,GPU-R02-S03-G03,R02-S03,R02,Room-1,105.23,105.23,105.23,105.23
t_001,2025-01-01T00:00:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,74.43,74.43,74.43,74.43
t_002,2025-01-01T00:05:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,72.74,72.74,72.74,72.74
t_003,2025-01-01T00:10:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,72.35,72.35,72.35,72.35
t_004,2025-01-01T00:15:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,73.41,73.41,73.41,73.41
t_005,2025-01-01T00:20:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,73.75,73.75,73.75,73.75
t_006,2025-01-01T00:25:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,72.43,72.43,72.43,72.43
t_007,2025-01-01T00:30:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,73.74,73.74,73.74,73.74
t_008,2025-01-01T00:35:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,73.58,73.58,73.58,73.58
t_009,2025-01-01T00:40:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,74.82,74.82,74.82,74.82
t_010,2025-01-01T00:45:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,74.92,74.92,74.92,74.92
t_011,2025-01-01T00:50:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,75.58,75.58,75.58,75.58
t_012,2025-01-01T00:55:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,73.45,73.45,73.45,73.45
t_013,2025-01-01T01:00:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,74.34,74.34,74.34,74.34
t_014,2025-01-01T01:05:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,75.12,75.12,75.12,75.12
t_015,2025-01-01T01:10:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,75.17,75.17,75.17,75.17
t_016,2025-01-01T01:15:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,73.88,73.88,73.88,73.88
t_017,2025-01-01T01:20:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,73.97,73.97,73.97,73.97
t_018,2025-01-01T01:25:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,72.52,72.52,72.52,72.52
t_019,2025-01-01T01:30:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,72.73,72.73,72.73,72.73
t_020,2025-01-01T01:35:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,72.71,72.71,72.71,72.71
t_021,2025-01-01T01:40:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,73.58,73.58,73.58,73.58
t_022,2025-01-01T01:45:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,75.55,75.55,75.55,75.55
t_023,2025-01-01T01:50:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,75.28,75.28,75.28,75.28
t_024,2025-01-01T01:55:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,74.51,74.51,74.51,74.51
t_025,2025-01-01T02:00:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,75.12,75.12,75.12,75.12
t_026,2025-01-01T02:05:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,75.36,75.36,75.36,75.36
t_027,2025-01-01T02:10:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,75.09,75.09,75.09,75.09
t_028,2025-01-01T02:15:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,74.2,74.2,74.2,74.2
t_029,2025-01-01T02:20:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,74.66,74.66,74.66,74.66
t_030,2025-01-01T02:25:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,75.03,75.03,75.03,75.03
t_031,2025-01-01T02:30:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,74.92,74.92,74.92,74.92
t_032,2025-01-01T02:35:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,76.17,76.17,76.17,76.17
t_033,2025-01-01T02:40:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,77.22,77.22,77.22,77.22
t_034,2025-01-01T02:45:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,75.22,75.22,75.22,75.22
t_035,2025-01-01T02:50:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,75.13,75.13,75.13,75.13
t_036,2025-01-01T02:55:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,73.76,73.76,73.76,73.76
t_037,2025-01-01T03:00:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,73.5,73.5,73.5,73.5
t_038,2025-01-01T03:05:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,73.43,73.43,73.43,73.43
t_039,2025-01-01T03:10:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,73.62,73.62,73.62,73.62
t_040,2025-01-01T03:15:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,75.25,75.25,75.25,75.25
t_041,2025-01-01T03:20:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,74.16,74.16,74.16,74.16
t_042,2025-01-01T03:25:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,74.58,74.58,74.58,74.58
t_043,2025-01-01T03:30:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,75.05,75.05,75.05,75.05
t_044,2025-01-01T03:35:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,74.9,74.9,74.9,74.9
t_045,2025-01-01T03:40:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,75.06,75.06,75.06,75.06
t_046,2025-01-01T03:45:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,74.19,74.19,74.19,74.19
t_047,2025-01-01T03:50:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,73.82,73.82,73.82,73.82
t_048,2025-01-01T03:55:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,73.42,73.42,73.42,73.42
t_049,2025-01-01T04:00:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,71.98,71.98,71.98,71.98
t_050,2025-01-01T04:05:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,73.36,73.36,73.36,73.36
t_051,2025-01-01T04:10:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,73.36,73.36,73.36,73.36
t_052,2025-01-01T04:15:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,73.55,73.55,73.55,73.55
t_053,2025-01-01T04:20:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,74.34,74.34,74.34,74.34
t_054,2025-01-01T04:25:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,74.32,74.32,74.32,74.32
t_055,2025-01-01T04:30:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,74.18,74.18,74.18,74.18
t_056,2025-01-01T04:35:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,73.76,73.76,73.76,73.76
t_057,2025-01-01T04:40:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,75.22,75.22,75.22,75.22
t_058,2025-01-01T04:45:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,74.92,74.92,74.92,74.92
t_059,2025-01-01T04:50:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,74.72,74.72,74.72,74.72
t_060,2025-01-01T04:55:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,75.29,75.29,75.29,75.29
t_061,2025-01-01T05:00:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,75.15,75.15,75.15,75.15
t_062,2025-01-01T05:05:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,74.06,74.06,74.06,74.06
t_063,2025-01-01T05:10:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,73.79,73.79,73.79,73.79
t_064,2025-01-01T05:15:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,73.33,73.33,73.33,73.33
t_065,2025-01-01T05:20:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,72.32,72.32,72.32,72.32
t_066,2025-01-01T05:25:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,72.94,72.94,72.94,72.94
t_067,2025-01-01T05:30:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,73.91,73.91,73.91,73.91
t_068,2025-01-01T05:35:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,73.61,73.61,73.61,73.61
t_069,2025-01-01T05:40:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,74.19,74.19,74.19,74.19
t_070,2025-01-01T05:45:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,74.79,74.79,74.79,74.79
t_071,2025-01-01T05:50:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,74.46,74.46,74.46,74.46
t_072,2025-01-01T05:55:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,73.97,73.97,73.97,73.97
t_073,2025-01-01T06:00:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,73.5,73.5,73.5,73.5
t_074,2025-01-01T06:05:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,73.55,73.55,73.55,73.55
t_075,2025-01-01T06:10:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,75.06,75.06,75.06,75.06
t_076,2025-01-01T06:15:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,74.78,74.78,74.78,74.78
t_077,2025-01-01T06:20:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,74.17,74.17,74.17,74.17
t_078,2025-01-01T06:25:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,73.82,73.82,73.82,73.82
t_079,2025-01-01T06:30:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,74.02,74.02,74.02,74.02
t_080,2025-01-01T06:35:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,74.19,74.19,74.19,74.19
t_081,2025-01-01T06:40:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,75.27,75.27,75.27,75.27
t_082,2025-01-01T06:45:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,74.5,74.5,74.5,74.5
t_083,2025-01-01T06:50:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,75.15,75.15,75.15,75.15
t_084,2025-01-01T06:55:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,74.26,74.26,74.26,74.26
t_085,2025-01-01T07:00:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,74.41,74.41,74.41,74.41
t_086,2025-01-01T07:05:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,74.04,74.04,74.04,74.04
t_087,2025-01-01T07:10:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,74.91,74.91,74.91,74.91
t_088,2025-01-01T07:15:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,75.74,75.74,75.74,75.74
t_089,2025-01-01T07:20:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,76.34,76.34,76.34,76.34
t_090,2025-01-01T07:25:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,76.03,76.03,76.03,76.03
t_091,2025-01-01T07:30:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,74.89,74.89,74.89,74.89
t_092,2025-01-01T07:35:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,74.51,74.51,74.51,74.51
t_093,2025-01-01T07:40:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,74.62,74.62,74.62,74.62
t_094,2025-01-01T07:45:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,72.78,72.78,72.78,72.78
t_095,2025-01-01T07:50:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,74.48,74.48,74.48,74.48
t_096,2025-01-01T07:55:00Z,GPU-R02-S04-G01,R02-S04,R02,Room-1,73.51,73.51,73.51,73.51
t_001,2025-01-01T00:00:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,69.98,69.98,69.98,69.98
t_002,2025-01-01T00:05:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,71.19,71.19,71.19,71.19
t_003,2025-01-01T00:10:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,71.18,71.18,71.18,71.18
t_004,2025-01-01T00:15:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,71.22,71.22,71.22,71.22
t_005,2025-01-01T00:20:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,70.27,70.27,70.27,70.27
t_006,2025-01-01T00:25:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,69.02,69.02,69.02,69.02
t_007,2025-01-01T00:30:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,68.92,68.92,68.92,68.92
t_008,2025-01-01T00:35:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,69.89,69.89,69.89,69.89
t_009,2025-01-01T00:40:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,70.64,70.64,70.64,70.64
t_010,2025-01-01T00:45:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,70.56,70.56,70.56,70.56
t_011,2025-01-01T00:50:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,70.16,70.16,70.16,70.16
t_012,2025-01-01T00:55:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,70.54,70.54,70.54,70.54
t_013,2025-01-01T01:00:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,69.96,69.96,69.96,69.96
t_014,2025-01-01T01:05:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,70.52,70.52,70.52,70.52
t_015,2025-01-01T01:10:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,69.57,69.57,69.57,69.57
t_016,2025-01-01T01:15:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,71.37,71.37,71.37,71.37
t_017,2025-01-01T01:20:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,68.79,68.79,68.79,68.79
t_018,2025-01-01T01:25:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,70.55,70.55,70.55,70.55
t_019,2025-01-01T01:30:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,69.94,69.94,69.94,69.94
t_020,2025-01-01T01:35:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,71.1,71.1,71.1,71.1
t_021,2025-01-01T01:40:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,69.63,69.63,69.63,69.63
t_022,2025-01-01T01:45:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,69.65,69.65,69.65,69.65
t_023,2025-01-01T01:50:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,70.1,70.1,70.1,70.1
t_024,2025-01-01T01:55:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,69.39,69.39,69.39,69.39
t_025,2025-01-01T02:00:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,69.34,69.34,69.34,69.34
t_026,2025-01-01T02:05:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,70.14,70.14,70.14,70.14
t_027,2025-01-01T02:10:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,70.66,70.66,70.66,70.66
t_028,2025-01-01T02:15:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,69.55,69.55,69.55,69.55
t_029,2025-01-01T02:20:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,69.06,69.06,69.06,69.06
t_030,2025-01-01T02:25:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,69.74,69.74,69.74,69.74
t_031,2025-01-01T02:30:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,71.12,71.12,71.12,71.12
t_032,2025-01-01T02:35:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,71.4,71.4,71.4,71.4
t_033,2025-01-01T02:40:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,69.76,69.76,69.76,69.76
t_034,2025-01-01T02:45:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,69.42,69.42,69.42,69.42
t_035,2025-01-01T02:50:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,68.32,68.32,68.32,68.32
t_036,2025-01-01T02:55:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,69.76,69.76,69.76,69.76
t_037,2025-01-01T03:00:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,69.29,69.29,69.29,69.29
t_038,2025-01-01T03:05:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,69.71,69.71,69.71,69.71
t_039,2025-01-01T03:10:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,70.45,70.45,70.45,70.45
t_040,2025-01-01T03:15:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,70.3,70.3,70.3,70.3
t_041,2025-01-01T03:20:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,69.64,69.64,69.64,69.64
t_042,2025-01-01T03:25:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,70.01,70.01,70.01,70.01
t_043,2025-01-01T03:30:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,69.08,69.08,69.08,69.08
t_044,2025-01-01T03:35:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,71.49,71.49,71.49,71.49
t_045,2025-01-01T03:40:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,69.03,69.03,69.03,69.03
t_046,2025-01-01T03:45:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,71.32,71.32,71.32,71.32
t_047,2025-01-01T03:50:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,71.39,71.39,71.39,71.39
t_048,2025-01-01T03:55:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,70.5,70.5,70.5,70.5
t_049,2025-01-01T04:00:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,70.66,70.66,70.66,70.66
t_050,2025-01-01T04:05:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,70.49,70.49,70.49,70.49
t_051,2025-01-01T04:10:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,72.24,72.24,72.24,72.24
t_052,2025-01-01T04:15:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,73.25,73.25,73.25,73.25
t_053,2025-01-01T04:20:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,72.7,72.7,72.7,72.7
t_054,2025-01-01T04:25:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,71.53,71.53,71.53,71.53
t_055,2025-01-01T04:30:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,71.18,71.18,71.18,71.18
t_056,2025-01-01T04:35:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,70.22,70.22,70.22,70.22
t_057,2025-01-01T04:40:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,69.5,69.5,69.5,69.5
t_058,2025-01-01T04:45:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,69.6,69.6,69.6,69.6
t_059,2025-01-01T04:50:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,71.12,71.12,71.12,71.12
t_060,2025-01-01T04:55:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,70.43,70.43,70.43,70.43
t_061,2025-01-01T05:00:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,70.61,70.61,70.61,70.61
t_062,2025-01-01T05:05:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,71.54,71.54,71.54,71.54
t_063,2025-01-01T05:10:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,71.4,71.4,71.4,71.4
t_064,2025-01-01T05:15:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,71.4,71.4,71.4,71.4
t_065,2025-01-01T05:20:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,70.45,70.45,70.45,70.45
t_066,2025-01-01T05:25:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,70.51,70.51,70.51,70.51
t_067,2025-01-01T05:30:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,69.65,69.65,69.65,69.65
t_068,2025-01-01T05:35:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,69.32,69.32,69.32,69.32
t_069,2025-01-01T05:40:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,68.8,68.8,68.8,68.8
t_070,2025-01-01T05:45:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,69.07,69.07,69.07,69.07
t_071,2025-01-01T05:50:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,69.84,69.84,69.84,69.84
t_072,2025-01-01T05:55:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,69.96,69.96,69.96,69.96
t_073,2025-01-01T06:00:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,69.34,69.34,69.34,69.34
t_074,2025-01-01T06:05:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,68.96,68.96,68.96,68.96
t_075,2025-01-01T06:10:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,68.44,68.44,68.44,68.44
t_076,2025-01-01T06:15:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,69.53,69.53,69.53,69.53
t_077,2025-01-01T06:20:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,70.08,70.08,70.08,70.08
t_078,2025-01-01T06:25:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,69.05,69.05,69.05,69.05
t_079,2025-01-01T06:30:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,68.22,68.22,68.22,68.22
t_080,2025-01-01T06:35:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,69.02,69.02,69.02,69.02
t_081,2025-01-01T06:40:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,69.18,69.18,69.18,69.18
t_082,2025-01-01T06:45:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,68.68,68.68,68.68,68.68
t_083,2025-01-01T06:50:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,70.18,70.18,70.18,70.18
t_084,2025-01-01T06:55:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,70.19,70.19,70.19,70.19
t_085,2025-01-01T07:00:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,70.24,70.24,70.24,70.24
t_086,2025-01-01T07:05:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,70.77,70.77,70.77,70.77
t_087,2025-01-01T07:10:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,70.94,70.94,70.94,70.94
t_088,2025-01-01T07:15:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,70.44,70.44,70.44,70.44
t_089,2025-01-01T07:20:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,69.49,69.49,69.49,69.49
t_090,2025-01-01T07:25:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,70.78,70.78,70.78,70.78
t_091,2025-01-01T07:30:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,69.24,69.24,69.24,69.24
t_092,2025-01-01T07:35:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,70.78,70.78,70.78,70.78
t_093,2025-01-01T07:40:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,70.17,70.17,70.17,70.17
t_094,2025-01-01T07:45:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,71.9,71.9,71.9,71.9
t_095,2025-01-01T07:50:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,71.12,71.12,71.12,71.12
t_096,2025-01-01T07:55:00Z,GPU-R02-S04-G02,R02-S04,R02,Room-1,70.37,70.37,70.37,70.37
t_001,2025-01-01T00:00:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,74.52,74.52,74.52,74.52
t_002,2025-01-01T00:05:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,75.56,75.56,75.56,75.56
t_003,2025-01-01T00:10:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,73.69,73.69,73.69,73.69
t_004,2025-01-01T00:15:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,73.76,73.76,73.76,73.76
t_005,2025-01-01T00:20:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,74.29,74.29,74.29,74.29
t_006,2025-01-01T00:25:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,74.49,74.49,74.49,74.49
t_007,2025-01-01T00:30:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,74.58,74.58,74.58,74.58
t_008,2025-01-01T00:35:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,74.29,74.29,74.29,74.29
t_009,2025-01-01T00:40:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,73.46,73.46,73.46,73.46
t_010,2025-01-01T00:45:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,76.16,76.16,76.16,76.16
t_011,2025-01-01T00:50:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,74.33,74.33,74.33,74.33
t_012,2025-01-01T00:55:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,75.18,75.18,75.18,75.18
t_013,2025-01-01T01:00:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,74.02,74.02,74.02,74.02
t_014,2025-01-01T01:05:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,72.61,72.61,72.61,72.61
t_015,2025-01-01T01:10:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,73.48,73.48,73.48,73.48
t_016,2025-01-01T01:15:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,75.57,75.57,75.57,75.57
t_017,2025-01-01T01:20:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,75.64,75.64,75.64,75.64
t_018,2025-01-01T01:25:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,73.87,73.87,73.87,73.87
t_019,2025-01-01T01:30:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,73.59,73.59,73.59,73.59
t_020,2025-01-01T01:35:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,73.35,73.35,73.35,73.35
t_021,2025-01-01T01:40:00Z,GPU-R02-S04-G03,R02-S04,R02,Room-1,72.89,72.89,72.89,72.89
